experiment,tank,date,taxon,individual,length_mm,name,correct_taxon,correct_stage,temp_treat,nutrient_treat,treatment,mean_temp,sd_temp,cv_temp
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,172,4.832,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,3,4.789,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,53,4.707,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,106,4.68,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,15,4.658,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,318,4.604,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,230,4.555,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,321,4.552,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,85,4.478,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,86,4.468,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,239,4.461,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,20,4.44,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,298,4.416,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,74,4.399,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,237,4.359,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,221,4.357,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,177,4.337,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,57,4.31,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,95,4.279,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,2,4.255,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,123,4.252,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,195,4.207,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,197,4.178,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,255,4.146,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,266,4.103,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,148,4.091,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,196,4.08,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,206,4.074,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,333,4.062,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,38,4.061,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,322,4.06,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,217,4.043,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,315,4.03,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,87,4.015,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,118,4.014,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,226,4.008,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,11,4.002,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,222,3.994,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,88,3.99,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,52,3.97,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,264,3.964,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,122,3.958,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,173,3.954,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,306,3.903,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,8,3.884,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,13,3.833,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,gastropod,208,3.8,aria,gastropod,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,96,3.798,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,337,3.791,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,184,3.786,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,12,3.742,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,176,3.689,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,120,3.67,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,329,3.665,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,240,3.621,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,149,3.61,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,336,3.61,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,303,3.599,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,314,3.596,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,327,3.587,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,161,3.581,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,107,3.576,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,326,3.542,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,234,3.485,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,310,3.484,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,317,3.414,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,91,3.401,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,302,3.401,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,338,3.31,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,233,3.297,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,307,3.282,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,72,3.266,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,220,3.264,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,249,3.245,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,262,3.241,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,39,3.238,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,89,3.237,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,335,3.227,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,207,3.16,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,19,3.137,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,169,3.102,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,259,3.072,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,246,3.071,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,299,3.063,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,108,3.043,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,245,3.034,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,14,3.019,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,154,3.009,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,244,2.987,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,9,2.936,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,256,2.923,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,241,2.921,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,4,2.898,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,156,2.888,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,17,2.884,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,263,2.874,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,219,2.806,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,301,2.806,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,242,2.776,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,250,2.748,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,243,2.742,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,236,2.712,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,210,2.71,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,16,2.686,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,300,2.677,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,331,2.675,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,171,2.661,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,324,2.634,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,155,2.571,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,316,2.537,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,251,2.535,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,228,2.501,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,6,2.494,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,319,2.476,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,325,2.459,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,235,2.458,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,51,2.438,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,308,2.405,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,147,2.365,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,23,2.338,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,174,2.311,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,227,2.286,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,58,2.284,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,261,2.252,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,305,2.212,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,180,2.197,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,205,2.164,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,168,2.162,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,232,2.021,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,328,2.006,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,209,1.975,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,146,1.896,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,114,1.86,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,10,1.849,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,187,1.819,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,22,1.798,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,7,1.371,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-24T00:00:00Z,chironomidae,21,1.35,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,6,2023-03-29T00:00:00Z,chironomidae,252,1.057,aria,chironomidae,larva,heated,ambient,heated_ambient,24.866666666666667,4.132324706509527,16.617927774167
NEON_meso_2022,11,2023-03-31T00:00:00Z,chironomidae,68,14.418,aria,chironomidae,larva,ambient,nutrient,ambient_nutrient,21.11111111111111,3.9601546664044056,18.758627367178764
NEON_meso_2022,11,2023-03-31T00:00:00Z,chironomidae,79,11.733,aria,chironomidae,larva,ambient,nutrient,ambient_nutrient,21.11111111111111,3.9601546664044056,18.758627367178764
NEON_meso_2022,11,2023-04-12T00:00:00Z,diptera,300,9.716,aria,diptera,larva,ambient,nutrient,ambient_nutrient,21.11111111111111,3.9601546664044056,18.758627367178764
NEON_meso_2022,11,2023-03-31T00:00:00Z,coleoptera,95,9.216,aria,coleoptera,larva,ambient,nutrient,ambient_nutrient,21.11111111111111,3.9601546664044056,18.758627367178764
NEON_meso_2022,11,2023-03-31T00:00:00Z,coleoptera,97,8.64,aria,coleoptera,larva,ambient,nutrient,ambient_nutrient,21.11111111111111,3.9601546664044056,18.758627367178764
NEON_meso_2022,11,2023-03-31T00:00:00Z,chironomidae,91,8.616,aria,chironomidae,larva,ambient,nutrient,ambient_nutrient,21.11111111111111,3.9601546664044056,18.758627367178764
NEON_meso_2022,11,2023-03-31T00:00:00Z,coleoptera,93,8.255,aria,coleoptera,larva,ambient,nutrient,ambient_nutrient,21.11111111111111,3.9601546664044056,18.758627367178764
NEON_meso_2022,11,2023-03-31T00:00:00Z,chironomidae (pupae),47,8.248,aria,chironomidae,pupa,ambient,nutrient,ambient_nutrient,21.11111111111111,3.9601546664044056,18.758627367178764
NEON_meso_2022,11,2023-03-31T00:00:00Z,chironomidae,72,7.973,aria,chironomidae,larva,ambient,nutrient,ambient_nutrient,21.11111111111111,3.9601546664044056,18.758627367178764
NEON_meso_2022,11,2023-04-12T00:00:00Z,coleoptera,302,7.87,aria,coleoptera,larva,ambient,nutrient,ambient_nutrient,21.11111111111111,3.9601546664044056,18.758627367178764
NEON_meso_2022,11,2023-03-31T00:00:00Z,chironomidae,49,7.674,aria,chironomidae,larva,ambient,nutrient,ambient_nutrient,21.11111111111111,3.9601546664044056,18.758627367178764
NEON_meso_2022,11,2023-03-31T00:00:00Z,coleoptera,96,7.406,aria,coleoptera,larva,ambient,nutrient,ambient_nutrient,21.11111111111111,3.9601546664044056,18.758627367178764
NEON_meso_2022,11,2023-03-31T00:00:00Z,coleoptera,94,7.096,aria,coleoptera,larva,ambient,nutrient,ambient_nutrient,21.11111111111111,3.9601546664044056,18.758627367178764
NEON_meso_2022,11,2023-03-31T00:00:00Z,chironomidae,73,7.077,aria,chironomidae,larva,ambient,nutrient,ambient_nutrient,21.11111111111111,3.9601546664044056,18.758627367178764
NEON_meso_2022,11,2023-03-31T00:00:00Z,chironomidae,70,6.996,aria,chironomidae,larva,ambient,nutrient,ambient_nutrient,21.11111111111111,3.9601546664044056,18.758627367178764
NEON_meso_2022,11,2023-03-31T00:00:00Z,chironomidae,78,6.981,aria,chironomidae,larva,ambient,nutrient,ambient_nutrient,21.11111111111111,3.9601546664044056,18.758627367178764
NEON_meso_2022,11,2023-03-31T00:00:00Z,chironomidae,66,6.83,aria,chironomidae,larva,ambient,nutrient,ambient_nutrient,21.11111111111111,3.9601546664044056,18.758627367178764
NEON_meso_2022,11,2023-04-12T00:00:00Z,chironomidae,207,6.804,aria,chironomidae,larva,ambient,nutrient,ambient_nutrient,21.11111111111111,3.9601546664044056,18.758627367178764
